word,len,pattern
acquire,7,ABCDEFG
acquisition,11,ABCDEFEGEHI
acquisitive,11,ABCDEFEGEHI
acquisitiveness,15,ABCDEFEGEHIJIFF
acquit,6,ABCDEF
acquittal,9,ABCDEFFAG
acquitted,9,ABCDEFFGH
acquitter,9,ABCDEFFGH
acquitting,10,ABCDEFFEGH
acre,4,ABCD
acreage,7,ABCDAED
acrid,5,ABCDE
acrimonious,11,ABCDEFGDFHI
acrimony,8,ABCDEFGH
acrobat,7,ABCDEAF
acrobatic,9,ABCDEAFGB
acronym,7,ABCDEFG
acropolis,9,ABCDEDFGH
across,6,ABCDEE
acrylate,8,ABCDEAFG
acrylic,7,ABCDEFB
act,3,ABC
Acta,4,ABCA
actinic,7,ABCDEDB
actinide,8,ABCDEDFG
actinium,8,ABCDEDFG
actinometer,11,ABCDEFGHCHI
action,6,ABCDEF
actions,7,ABCDEFG
activate,8,ABCDEACF
activated,9,ABCDEACFG
activates,9,ABCDEACFG
activation,10,ABCDEACDFG
activator,9,ABCDEACFG
active,6,ABCDEF
actively,8,ABCDEFGH
activism,8,ABCDEDFG
activist,8,ABCDEDFC
activity,8,ABCDEDCF
actor,5,ABCDE
actress,7,ABCDEFF
actual,6,ABCDAE
actuality,9,ABCDAEFCG
actualization,13,ABCDAEFGACFHI
actualize,9,ABCDAEFGH
actualizes,10,ABCDAEFGHI
actuarial,9,ABCDAEFAG
actuaries,9,ABCDAEFGH
actuate,7,ABCDACE
actuator,8,ABCDACEF
acuity,6,ABCDEF
acumen,6,ABCDEF
acute,5,ABCDE
acyclic,7,ABCBDEB
acyclically,11,ABCBDEBADDC
ad,2,AB
Ada,3,ABA
adage,5,ABACD
adagio,6,ABACDE
Adam,4,ABAC
adamant,7,ABACADE
Adamson,7,ABACDEF
adapt,5,ABACD
adaptability,12,ABACDAEFGFDH
adaptable,9,ABACDAEFG
adaptation,10,ABACDADEFG
adapted,7,ABACDEB
adapting,8,ABACDEFG
adaption,8,ABACDEFG
adaptive,8,ABACDEFG
adaptor,7,ABACDEF
add,3,ABB
addend,6,ABBCDB
addenda,7,ABBCDBA
addendum,8,ABBCDBEF
addict,6,ABBCDE
addiction,9,ABBCDECFG
Addison,7,ABBCDEF
addition,8,ABBCDCEF
additional,10,ABBCDCEFAG
additive,8,ABBCDCEF
additivity,10,ABBCDCECDF
addle,5,ABBCD
address,7,ABBCDEE
addressability,14,ABBCDEEAFGHGIJ
addressable,11,ABBCDEEAFGD
addressee,9,ABBCDEEDD
Addressograph,13,ABBCDEEFGCAHI
adduce,6,ABBCDE
adduct,6,ABBCDE
adduction,9,ABBCDEFGH
adductor,8,ABBCDEFG
adept,5,ABCDE
adequacy,8,ABCDEAFG
adequate,8,ABCDEAFC
adhere,6,ABCDED
adherence,9,ABCDEDFGD
adherent,8,ABCDEDFG
adhesion,8,ABCDEFGH
adhesive,8,ABCDEFGD
adiabatic,9,ABCADAECF
adiabatically,13,ABCADAECFAGGH
adieu,5,ABCDE
adios,5,ABCDE
Adirondack,10,ABCDEFBAGH
adjacency,9,ABCADEFDG
adjacent,8,ABCADEFG
adjectival,10,ABCDEFGHAI
adjective,9,ABCDEFGHD
adjoin,6,ABCDEF
adjoint,7,ABCDEFG
adjourn,7,ABCDEFG
adjournment,11,ABCDEFGHIGJ
adjudge,7,ABCDBEF
adjudicate,10,ABCDBEFAGH
adjudication,12,ABCDBEFAGEHI
adjunct,7,ABCDEFG
adjure,6,ABCDEF
adjust,6,ABCDEF
adjustable,10,ABCDEFAGHI
adjustably,10,ABCDEFAGHI
adjusted,8,ABCDEFGB
adjustment,10,ABCDEFGHIF
adjustor,8,ABCDEFGH
adjusts,7,ABCDEFE
adjutant,8,ABCDEAFE
administer,10,ABCDEDFGHI
administrable,13,ABCDEDFGHAIJK
administrate,12,ABCDEDFGHAGI
administration,14,ABCDEDFGHAGDIE
administrative,14,ABCDEDFGHAGDIJ
administrator,13,ABCDEDFGHAGIH
administratrix,14,ABCDEDFGHAGHDI
admirable,9,ABCDEAFGH
admirably,9,ABCDEAFGH
admiral,7,ABCDEAF
admiralty,9,ABCDEAFGH
admiration,10,ABCDEAFDGH
admire,6,ABCDEF
admiring,8,ABCDEDFG
admissibility,13,ABCDEEDFDGDHI
admissible,10,ABCDEEDFGH
admission,9,ABCDEEDFG
admit,5,ABCDE
admittance,10,ABCDEEAFGH
admitted,8,ABCDEEFB
admitting,9,ABCDEEDFG
admix,5,ABCDE
admixture,9,ABCDEFGHI
admonish,8,ABCDEFGH
admonishing,11,ABCDEFGHFEI
admonishment,12,ABCDEFGHCIEJ
admonition,10,ABCDEFGFDE
ado,3,ABC
adobe,5,ABCDE
adolescence,11,ABCDEFGEHGE
adolescent,10,ABCDEFGEHI
Adonis,6,ABCDEF
adopt,5,ABCDE
adoption,8,ABCDEFCG
adoptive,8,ABCDEFGH
adorable,8,ABCDAEFG
adoration,9,ABCDAEFCG
adore,5,ABCDE
adorn,5,ABCDE
adorned,7,ABCDEFB
adornment,9,ABCDEFGEH
adrenal,7,ABCDEAF
adrenaline,10,ABCDEAFGED
Adriatic,8,ABCDAEDF
adrift,6,ABCDEF
adroit,6,ABCDEF
adsorb,6,ABCDEF
adsorbate,9,ABCDEFAGH
adsorption,10,ABCDEFGHDI
adsorptive,10,ABCDEFGHIJ
adulate,7,ABCDAEF
adult,5,ABCDE
adulterate,10,ABCDEFGAEF
adulterated,11,ABCDEFGAEFB
adulterer,9,ABCDEFGFG
adulterous,10,ABCDEFGHCI
adultery,8,ABCDEFGH
adulthood,9,ABCDEFGGB
adumbrate,9,ABCDEFAGH
adumbrative,11,ABCDEFAGHIJ
advance,7,ABCADEF
advancement,11,ABCADEFGFDH
advantage,9,ABCADEAFG
advantageous,12,ABCADEAFGHIJ
advent,6,ABCDEF
adventist,9,ABCDEFGHF
adventitious,12,ABCDEFGFGHIJ
adventive,9,ABCDEFGCD
adventure,9,ABCDEFGHD
adventurous,11,ABCDEFGHIGJ
adverb,6,ABCDEF
adverbial,9,ABCDEFGAH
adversary,9,ABCDEFAEG
adverse,7,ABCDEFD
adversity,9,ABCDEFGHI
advert,6,ABCDEF
advertise,9,ABCDEFGHD
advertisement,13,ABCDEFGHDIDJF
advice,6,ABCDEF
advisability,12,ABCDEAFDGDHI
advisable,9,ABCDEAFGH
advisably,9,ABCDEAFGH
advise,6,ABCDEF
advised,7,ABCDEFB
advisee,7,ABCDEFF
advisement,10,ABCDEFGFHI
adviser,7,ABCDEFG
advisor,7,ABCDEFG
advisory,8,ABCDEFGH
advocacy,8,ABCDEAEF
advocate,8,ABCDEAFG
Aegean,6,ABCBAD
aegis,5,ABCDE
Aeneid,6,ABCBDE
aeolian,7,ABCDEAF
aerate,6,ABCADB
aerator,7,ABCADEC
aerial,6,ABCDAE
aeroacoustic,12,ABCDAEDFGHIE
aerobic,7,ABCDEFG
aerodynamic,11,ABCDEFGAHIJ
aeronautic,10,ABCDEAFGHI
aeronautical,12,ABCDEAFGHIAJ
aerosol,7,ABCDEDF
aerosolize,10,ABCDEDFGHB
aerospace,9,ABCDEFAGB
afar,4,ABAC
affable,7,ABBACDE
affair,6,ABBACD
affect,6,ABBCDE
affectation,11,ABBCDEAEFGH
affected,8,ABBCDECF
affecting,9,ABBCDEFGH
affection,9,ABBCDEFGH
affectionate,12,ABBCDEFGHAEC
affective,9,ABBCDEFGC
afferent,8,ABBCDCEF
affianced,9,ABBCADEFG
affidavit,9,ABBCDAECF
affiliate,9,ABBCDCAEF
affinity,8,ABBCDCEF
affirm,6,ABBCDE
affirmation,11,ABBCDEAFCGH
affirmative,11,ABBCDEAFCGH
affirms,7,ABBCDEF
affix,5,ABBCD
afflict,7,ABBCDEF
affliction,10,ABBCDEFDGH
afflictive,10,ABBCDEFDGH
affluence,9,ABBCDEFGE
affluent,8,ABBCDEFG
afford,6,ABBCDE
affordable,10,ABBCDEAFGH
afforest,8,ABBCDEFG
afforestation,13,ABBCDEFGAGHCI
affricate,9,ABBCDEAFG
affright,8,ABBCDEFG
affront,7,ABBCDEF
afghan,6,ABCDAE
Afghanistan,11,ABCDAEFGHAE
aficionado,10,ABCDCEFAGE
afield,6,ABCDEF
afire,5,ABCDE
aflame,6,ABCADE
afloat,6,ABCDAE
afoot,5,ABCCD
afore,5,ABCDE
aforementioned,14,ABCDEFEGHICGEJ
aforesaid,9,ABCDEFAGH
aforethought,12,ABCDEFGCHIGF
afoul,5,ABCDE
afraid,6,ABCADE
afresh,6,ABCDEF
Africa,6,ABCDEA
African,7,ABCDEAF
Afrikaans,9,ABCDEAAFG
afro,4,ABCD
aft,3,ABC
afterbirth,10,ABCDEFGECH
aftereffect,11,ABCDEDBBDFC
afterglow,9,ABCDEFGHI
afterlife,9,ABCDEFGBD
aftermath,9,ABCDEFACG
aftermost,9,ABCDEFGHC
afternoon,9,ABCDEFGGF
aftershave,10,ABCDEFGAHD
aftershock,10,ABCDEFGHIJ
afterthought,12,ABCDECFGHIFC
afterward,9,ABCDEFAEG
again,5,ABACD
against,7,ABACDEF
agape,5,ABACD
agar,4,ABAC
agate,5,ABACD
Agatha,6,ABACDA
age,3,ABC
aged,4,ABCD
ageless,7,ABCDCEE
agency,6,ABCDEF
agenda,6,ABCDEA
agent,5,ABCDE
agents,6,ABCDEF
Aggie,5,ABBCD
agglomerate,11,ABBCDEFGAHF
agglutinate,11,ABBCDEFGAEH
agglutinin,10,ABBCDEFGFG
aggrandizement,14,ABBCADEFGHIHDJ
aggravate,9,ABBCADAEF
aggregate,9,ABBCDBAED
aggregated,10,ABBCDBAEDF
aggregative,11,ABBCDBAEFGD
aggression,10,ABBCDEEFGH
aggressive,10,ABBCDEEFGD
aggressor,9,ABBCDEEFC
aggrieve,8,ABBCDEFE
aggrieved,9,ABBCDEFEG
aghast,6,ABCADE
agile,5,ABCDE
agility,7,ABCDCEF
agitate,7,ABCDADE
agitated,8,ABCDADEF
agitator,8,ABCDADEF
agleam,6,ABCDAE
aglow,5,ABCDE
Agnes,5,ABCDE
agnostic,8,ABCDEFGH
ago,3,ABC
agog,4,ABCB
agonize,7,ABCDEFG
agonized,8,ABCDEFGH
agonizedly,10,ABCDEFGHIJ
agonizes,8,ABCDEFGH
agonizing,9,ABCDEFEDB
agonizingly,11,ABCDEFEDBGH
agony,5,ABCDE
agrarian,8,ABCACDAE
agree,5,ABCDD
agreeable,9,ABCDDAEFD
agreeably,9,ABCDDAEFG
agreeing,8,ABCDDEFB
agreement,9,ABCDDEDFG
agribusiness,12,ABCDEFGDHIGG
agricultural,12,ABCDEFGHFCAG
agriculturalists,16,ABCDEFGHFCAGDIHI
agriculture,11,ABCDEFGHFCI
ague,4,ABCD
ah,2,AB
aha,3,ABA
ahead,5,ABCAD
ahem,4,ABCD
ahoy,4,ABCD
AI,2,AB
aid,3,ABC
aide,4,ABCD
aided,5,ABCDC
ail,3,ABC
aileron,7,ABCDEFG
ailment,7,ABCDEFG
aim,3,ABC
aimless,7,ABCDEFF
ain't,5,ABCDE
air,3,ABC
airbag,6,ABCDAE
airborne,8,ABCDECFG
aircraft,8,ABCDCAEF
airdrop,7,ABCDCEF
Airedale,8,ABCDEAFD
Aires,5,ABCDE
airfare,7,ABCDACE
airfield,8,ABCDBEFG
airflow,7,ABCDEFG
airfoil,7,ABCDEBF
airframe,8,ABCDCAEF
airhead,7,ABCDEAF
airily,6,ABCBDE
airless,7,ABCDEFF
airlift,7,ABCDBEF
airline,7,ABCDBEF
airlock,7,ABCDEFG
airmail,7,ABCDABE
airman,6,ABCDAE
airmass,7,ABCDAEE
airmen,6,ABCDEF
airpark,7,ABCDACE
airplane,8,ABCDEAFG
airport,7,ABCDECF
airship,7,ABCDEBF
airspace,8,ABCDEAFG
airspeed,8,ABCDEFFG
airstrip,8,ABCDECBF
airtight,8,ABCDBEFD
airway,6,ABCDAE
airy,4,ABCD
aisle,5,ABCDE
ajar,4,ABAC
Ajax,4,ABAC
akimbo,6,ABCDEF
akin,4,ABCD
Akron,5,ABCDE
Al,2,AB
ala,3,ABA
Alabama,7,ABACADA
Alabamans,9,ABACADAEF
Alabamian,9,ABACADEAF
alabaster,9,ABACADEFG
alacrity,8,ABACDEFG
Alameda,7,ABACDEA
Alamo,5,ABACD
Alan,4,ABAC
alarm,5,ABACD
alarming,8,ABACDEFG
alarmist,8,ABACDEFG
alas,4,ABAC
Alaska,6,ABACDA
alba,4,ABCA
albacore,8,ABCADEFG
Albania,7,ABCADEA
Albanian,8,ABCADEAD
Albany,6,ABCADE
albatross,9,ABCADEFGG
albeit,6,ABCDEF
Albert,6,ABCDEF
Alberta,7,ABCDEFA
Alberto,7,ABCDEFG
album,5,ABCDE
albumin,7,ABCDEFG
Albuquerque,11,ABCDEDFGEDF
alchemy,7,ABCDEFG
Alcibiades,10,ABCDEDAFGH
Alcoa,5,ABCDA
alcohol,7,ABCDEDB
alcoholic,9,ABCDEDBFC
alcoholism,10,ABCDEDBFGH
alcove,6,ABCDEF
aldehyde,8,ABCDEFCD
Alden,5,ABCDE
alder,5,ABCDE
alderman,8,ABCDEFAG
aldermen,8,ABCDEFDG
ale,3,ABC
Alec,4,ABCD
Aleck,5,ABCDE
alee,4,ABCC
aleph,5,ABCDE
alert,5,ABCDE
alerted,7,ABCDECF
Aleut,5,ABCDE
alewife,7,ABCDEFC
Alex,4,ABCD
Alexander,9,ABCDAEFCG
Alexandra,9,ABCDAEFGA
Alexandre,9,ABCDAEFGC
Alexandria,10,ABCDAEFGHA
Alfa,4,ABCA
alfalfa,7,ABCABCA
alfresco,8,ABCDEFGH
alga,4,ABCA
algae,5,ABCAD
algaecide,9,ABCADEFGD
algebra,7,ABCDEFA
algebraic,9,ABCDEFAGH
algebraically,13,ABCDEFAGHABBI
Algeria,7,ABCDEFA
Algerian,8,ABCDEFAG
Algiers,7,ABCDEFG
alginate,8,ABCDEAFG
Algol,5,ABCDB
algorithm,9,ABCDEFGHI
algorithmic,11,ABCDEFGHIFJ
algorithmically,15,ABCDEFGHIFJABBK
Alhambra,8,ABCADEFA
alias,5,ABCAD
alibi,5,ABCDC
Alice,5,ABCDE
Alicia,6,ABCDCA
alien,5,ABCDE
alienate,8,ABCDEAFD
alight,6,ABCDEF
align,5,ABCDE
aligned,7,ABCDEFG
alignment,9,ABCDEFGEH
aligns,6,ABCDEF
alike,5,ABCDE
aliment,7,ABCDEFG
alimony,7,ABCDEFG
Alistair,8,ABCDEACF
alive,5,ABCDE
alkali,6,ABCABD
alkaline,8,ABCABDEF
alkaloid,8,ABCABDEF
alkyl,5,ABCDB
all,3,ABB
Allah,5,ABBAC
Allan,5,ABBAC
allay,5,ABBAC
allegation,10,ABBCDAEFGH
allege,6,ABBCDC
alleged,7,ABBCDCE
Allegheny,9,ABBCDECFG
allegiance,10,ABBCDEAFGC
allegiant,9,ABBCDEAFG
allegoric,9,ABBCDEFGH
allegorical,11,ABBCDEFGHAB
allegory,8,ABBCDEFG
allegretto,10,ABBCDECFFG
allegro,7,ABBCDEF
allele,6,ABBCBC
allemande,9,ABBCDAEFC
Allen,5,ABBCD
Allendale,9,ABBCDEABC
Allentown,9,ABBCDEFGD
allergic,8,ABBCDEFG
allergy,7,ABBCDEF
alleviate,9,ABBCDEAFC
alleviator,10,ABBCDEAFGH
alley,5,ABBCD
alleyway,8,ABBCDEAD
alliance,8,ABBCADEF
alligator,9,ABBCDAEFG
Allison,7,ABBCDEF
alliterate,10,ABBCDEFADE
alliteration,12,ABBCDEFADCGH
alliterative,12,ABBCDEFADCGE
allocable,9,ABBCDAEBF
allocate,8,ABBCDAEF
allocation,10,ABBCDAEFCG
allocator,9,ABBCDAECF
allophone,9,ABBCDECFG
allophonic,10,ABBCDECFGH
allot,5,ABBCD
allotment,9,ABBCDEFGD
allotropic,10,ABBCDECFGH
allotted,8,ABBCDDEF
allotter,8,ABBCDDEF
allotting,9,ABBCDDEFG
allow,5,ABBCD
allowable,9,ABBCDAEBF
allowably,9,ABBCDAEBF
allowance,9,ABBCDAEFG
allowed,7,ABBCDEF
alloy,5,ABBCD
allspice,8,ABBCDEFG
Allstate,8,ABBCDADE
allude,6,ABBCDE
allure,6,ABBCDE
allurement,10,ABBCDEFEGH
allusion,8,ABBCDEFG
allusive,8,ABBCDEFG
alluvial,8,ABBCDEAB
alluvium,8,ABBCDECF
ally,4,ABBC
alma,4,ABCA
almagest,8,ABCADEFG
almanac,7,ABCADAE
almighty,8,ABCDEFGH
almond,6,ABCDEF
almoner,7,ABCDEFG
almost,6,ABCDEF
alms,4,ABCD
almshouses,10,ABCDEFGDHD
almsman,7,ABCDCAE
alnico,6,ABCDEF
aloe,4,ABCD
aloft,5,ABCDE
aloha,5,ABCDA
alone,5,ABCDE
along,5,ABCDE
alongside,9,ABCDEFGHI
aloof,5,ABCCD
aloud,5,ABCDE
alp,3,ABC
alpha,5,ABCDA
alphabet,8,ABCDAEFG
alphabetic,10,ABCDAEFGHI
alphabetical,12,ABCDAEFGHIAB
alphabetize,11,ABCDAEFGHIF
alphanumeric,12,ABCDAEFGHIJK
alpine,6,ABCDEF
alps,4,ABCD
already,7,ABCDAEF
Alsatian,8,ABCADEAF
also,4,ABCD
altar,5,ABCAD
alter,5,ABCDE
alterable,9,ABCDEAFBD
alteration,10,ABCDEACFGH
altercate,9,ABCDEFACD
altercation,11,ABCDEFACGHI
altered,7,ABCDEDF
alternate,9,ABCDEFACD
alternative,11,ABCDEFACGHD
alternator,10,ABCDEFACGE
altho,5,ABCDE
although,8,ABCDEFGD
altimeter,9,ABCDEFCFG
altitude,8,ABCDCEFG
alto,4,ABCD
altogether,10,ABCDEFCGFH
altruism,8,ABCDEFGH
altruist,8,ABCDEFGC
altruistic,10,ABCDEFGCFH
altruistically,14,ABCDEFGCFHABBI
alum,4,ABCD
aluminum,8,ABCDEFCD
alumna,6,ABCDEA
alumnae,7,ABCDEAF
alumni,6,ABCDEF
alumnus,7,ABCDECF
alundum,7,ABCDECF
Alvarez,7,ABCADEF
alveolar,8,ABCDEBAF
alveoli,7,ABCDEBF
alveolus,8,ABCDEBFG
Alvin,5,ABCDE
alway,5,ABCAD
always,6,ABCADE
Alyssa,6,ABCDDA
am,2,AB
AMA,3,ABA
Amadeus,7,ABACDEF
amain,5,ABACD
amalgam,7,ABACDAB
amalgamate,10,ABACDABAEF
Amanda,6,ABACDA
amanuensis,10,ABACDECFGF
Amarillo,8,ABACDEEF
amass,5,ABACC
amateur,7,ABACDEF
amateurish,10,ABACDEFGHI
amateurism,10,ABACDEFGHB
amatory,7,ABACDEF
amaze,5,ABACD
amazed,6,ABACDE
amazement,9,ABACDBDEF
amazing,7,ABACDEF
amazon,6,ABACDE
ambassador,10,ABCADDAEFG
amber,5,ABCDE
ambiance,8,ABCDAEFG
ambidextrous,12,ABCDEFGHIJKL
ambient,7,ABCDEFG
ambiguity,9,ABCDEFDGH
ambiguous,9,ABCDEFGFH
ambiguously,11,ABCDEFGFHIJ
ambition,8,ABCDEDFG
ambitious,9,ABCDEDFGH
ambivalence,11,ABCDEAFGHIG
ambivalent,10,ABCDEAFGHI
amble,5,ABCDE
ambrose,7,ABCDEFG
ambrosia,8,ABCDEFGA
ambrosial,9,ABCDEFGAH
ambulance,9,ABCDEAFGH
ambulant,8,ABCDEAFG
ambulatory,10,ABCDEAFGHI
ambuscade,9,ABCDEFAGH
ambush,6,ABCDEF
Amdahl,6,ABCADE
Amelia,6,ABCDEA
ameliorate,10,ABCDEFGAHC
amenable,8,ABCDAEFC
amend,5,ABCDE
amendment,9,ABCDEBCDF
amenity,7,ABCDEFG
amenorrhea,10,ABCDEFFGCA
America,7,ABCDEFA
American,8,ABCDEFAG
Americana,9,ABCDEFAGA
Americanism,11,ABCDEFAGEHB
americanized,12,ABCDEFAGEHCI
americium,9,ABCDEFEGB
Ames,4,ABCD
amethyst,8,ABCDEFGD
amethystine,11,ABCDEFGDHIC
Amherst,7,ABCDEFG
amiable,7,ABCADEF
amicable,8,ABCDAEFG
amicably,8,ABCDAEFG
amid,4,ABCD
amide,5,ABCDE
amidst,6,ABCDEF
amigo,5,ABCDE
amino,5,ABCDE
aminobenzoic,12,ABCDEFGDHECI
amiss,5,ABCDD
amity,5,ABCDE
ammeter,7,ABBCDCE
ammo,4,ABBC
ammonia,7,ABBCDEA
ammoniac,8,ABBCDEAF
ammonium,8,ABBCDEFB
ammunition,10,ABBCDEFEGD
amnesty,7,ABCDEFG
Amoco,5,ABCDC
amoeba,6,ABCDEA
amoebae,7,ABCDEAD
amok,4,ABCD
among,5,ABCDE
amongst,7,ABCDEFG
amoral,6,ABCDAE
amorality,9,ABCDAEFGH
amorist,7,ABCDEFG
amorous,7,ABCDCEF
amorphous,9,ABCDEFCGH
amortization,12,ABCDEFGAEFCH
amortize,8,ABCDEFGH
amortized,9,ABCDEFGHI
Amos,4,ABCD
amount,6,ABCDEF
amour,5,ABCDE
amp,3,ABC
amperage,8,ABCDEAFD
ampere,6,ABCDED
ampersand,9,ABCDEFAGH
Ampex,5,ABCDE
amphetamine,11,ABCDEFABGHE
amphibian,9,ABCDEFEAG
amphibious,10,ABCDEFEGHI
amphibology,11,ABCDEFGHGIJ
amphitheater,12,ABCDEFDGAFGH
ample,5,ABCDE
amplify,7,ABCDEFG
amplitude,9,ABCDEFGHI
ampoule,7,ABCDEFG
amputate,8,ABCDEAEF
ams,3,ABC
Amsterdam,9,ABCDEFGAB
Amtrak,6,ABCDAE
amulet,6,ABCDEF
amuse,5,ABCDE
amused,6,ABCDEF
amusement,9,ABCDEBEFG
amusing,7,ABCDEFG
Amy,3,ABC
amyl,4,ABCD
an,2,AB
Anabaptist,10,ABACADEFGE
anachronism,11,ABACDEFBGHI
anachronistic,13,ABACDEFBGHIGC
anachronistically,17,ABACDEFBGHIGCAJJK
anaconda,8,ABACDBEA
anaerobic,9,ABACDEFGH
anaglyph,8,ABACDEFG
anagram,7,ABACDAE
Anaheim,7,ABACDEF
anal,4,ABAC
analgesic,9,ABACDEFGH
analog,6,ABACDE
analogical,10,ABACDEFGAC
analogous,9,ABACDEDFG
analogy,7,ABACDEF
analysis,8,ABACDEFE
analyst,7,ABACDEF
analytic,8,ABACDEFG
analytical,10,ABACDEFGAC
analyticity,11,ABACDEFGFED
analyzable,10,ABACDEAFCG
analyze,7,ABACDEF
analyzed,8,ABACDEFG
anamorphic,10,ABACDEFGHI
anaphora,8,ABACDEFA
anaphoric,9,ABACDEFGH
anaphorically,13,ABACDEFGHAIIJ
anaplasmosis,12,ABACDAEFGEHE
anarchic,8,ABACDEFD
anarchical,10,ABACDEFDAG
anarchist,9,ABACDEFGH
anarchy,7,ABACDEF
anastigmatic,12,ABACDEFGADEH
anastomoses,11,ABACDEFECGC
anastomosis,11,ABACDEFECGC
anastomotic,11,ABACDEFEDGH
anathema,8,ABACDEFA
anatomic,8,ABACDEFG
anatomical,10,ABACDEFGAH
anatomy,7,ABACDEF
ancestor,8,ABCDEFGH
ancestral,9,ABCDEFGAH
ancestry,8,ABCDEFGH
anchor,6,ABCDEF
anchorage,9,ABCDEFAGH
anchorite,9,ABCDEFGHI
anchoritism,11,ABCDEFGHGIJ
anchovy,7,ABCDEFG
ancient,7,ABCDEBF
ancillary,9,ABCDEEAFG
and,3,ABC
Andean,6,ABCDAB
Andersen,8,ABCDEFDB
Anderson,8,ABCDEFGB
Andes,5,ABCDE
Andorra,7,ABCDEEA
Andover,7,ABCDEFG
Andre,5,ABCDE
Andrew,6,ABCDEF
androgynous,11,ABCDEFGBEHI
Andromeda,9,ABCDEFGCA
Andy,4,ABCD
anecdotal,9,ABCDEFGAH
anecdote,8,ABCDEFGC
anechoic,8,ABCDEFGD
anemia,6,ABCDEA
anemic,6,ABCDEF
anemometer,10,ABCDEDCFCG
anemometry,10,ABCDEDCFGH
anemone,7,ABCDEBC
anesthesia,10,ABCDEFCDGA
anesthetic,10,ABCDEFCEGH
anesthetically,14,ABCDEFCEGHAIIJ
anesthetize,11,ABCDEFCEGHC
anesthetizer,12,ABCDEFCEGHCI
anew,4,ABCD
angel,5,ABCDE
Angela,6,ABCDEA
Angeleno,8,ABCDEDBF
Angeles,7,ABCDEDF
angelfish,9,ABCDEFGHI
angelic,7,ABCDEFG
Angelina,8,ABCDEFBA
Angeline,8,ABCDEFBD
Angelo,6,ABCDEF
anger,5,ABCDE
Angie,5,ABCDE
angiography,11,ABCDECFAGHI
angiosperm,10,ABCDEFGHIJ
angle,5,ABCDE
Anglia,6,ABCDEA
Anglican,8,ABCDEFAB
Anglicanism,11,ABCDEFABEGH
Anglo,5,ABCDE
Anglophilia,11,ABCDEFGHDHA
anglophilia,11,ABCDEFGHDHA
Anglophobia,11,ABCDEFGEHIA
anglophobia,11,ABCDEFGEHIA
Angola,6,ABCDEA
angora,6,ABCDEA
angrily,7,ABCDEFG
angry,5,ABCDE
angst,5,ABCDE
angstrom,8,ABCDEFGH
anguish,7,ABCDEFG
angular,7,ABCDEAF
Angus,5,ABCDE
Anheuser,8,ABCDEFDG
anhydride,9,ABCDEFGEH
anhydrite,9,ABCDEFGHI
anhydrous,9,ABCDEFGHI
aniline,7,ABCDCBE
animadversion,13,ABCDAEFGHICJB
animadvert,10,ABCDAEFGHI
animal,6,ABCDAE
animate,7,ABCDAEF
animated,8,ABCDAEFG
animator,8,ABCDAEFG
animism,7,ABCDCED
animized,8,ABCDCEFG
animosity,9,ABCDEFCGH
anion,5,ABCDB
anionic,7,ABCDBCE
anise,5,ABCDE
aniseikonic,11,ABCDECFGBCH
anisotropic,11,ABCDEFGEHCI
anisotropy,10,ABCDEFGEHI
Anita,5,ABCDA
Ankara,6,ABCADA
ankle,5,ABCDE
Ann,3,ABB
Anna,4,ABBA
annal,5,ABBAC
Annapolis,9,ABBACDEFG
Anne,4,ABBC
anneal,6,ABBCAD
annex,5,ABBCD
annexation,10,ABBCDAEFGB
Annie,5,ABBCD
annihilate,10,ABBCDCEAFG
anniversary,11,ABBCDEFGAFH
annotate,8,ABBCDADE
announce,8,ABBCDBEF
announced,9,ABBCDBEFG
announcement,12,ABBCDBEFGFBH
annoy,5,ABBCD
annoyance,9,ABBCDABEF
annoying,8,ABBCDEBF
annual,6,ABBCAD
annualized,10,ABBCADEFGH
annuity,7,ABBCDEF
annul,5,ABBCD
annular,7,ABBCDAE
annulled,8,ABBCDDEF
annulling,9,ABBCDDEBF
annulment,9,ABBCDEFBG
annulus,7,ABBCDCE
annum,5,ABBCD
annunciate,10,ABBCBDEAFG
annunciator,11,ABBCBDEAFGH
anode,5,ABCDE
anodic,6,ABCDEF
anodize,7,ABCDEFG
anoint,6,ABCDBE
anomalous,9,ABCDAECFG
anomaly,7,ABCDAEF
anomic,6,ABCDEF
anomie,6,ABCDEF
anon,4,ABCB
anonymity,9,ABCBDEFGD
anonymous,9,ABCBDECFG
anorexia,8,ABCDEFGA
another,7,ABCDEFG
ANSI,4,ABCD
answer,6,ABCDEF
answerable,10,ABCDEFAGHE
answered,8,ABCDEFEG
ant,3,ABC
antacid,7,ABCADEF
antagonism,10,ABCADEBFGH
antagonist,10,ABCADEBFGC
antagonistic,12,ABCADEBFGCFH
antagonistically,16,ABCADEBFGCFHAIIJ
antagonize,10,ABCADEBFGH
antagonized,11,ABCADEBFGHI
antagonizing,12,ABCADEBFGFBD
antarctic,9,ABCADECFE
Antarctica,10,ABCADECFEA
Antares,7,ABCADEF
ante,4,ABCD
anteater,8,ABCDACDE
antebellum,10,ABCDEDFFGH
antecedent,10,ABCDEDFDBC
antedate,8,ABCDEACD
antelope,8,ABCDEFGD
antenna,7,ABCDBBA
antennae,8,ABCDBBAD
anterior,8,ABCDEFGE
anthem,6,ABCDEF
anther,6,ABCDEF
anthology,9,ABCDEFEGH
Anthony,7,ABCDEBF
